data-cut-off-date,web-posting-date,aesi-category,aesi,pfizer-events,pfizer-bivalent-events,moderna-events,moderna-bivalent-BA1-events,moderna-bivalent-BA.4/5-events,cov-azc-events,janssen-events,Novavax-events,unspecified-events,total-events,pfizer-rate,moderna-rate,moderna-bivalent-BA1-rate,moderna-bivalent-BA.4/5-rate,cov-azc-rate,Janssen-rate,total-rate
2022-05-13,2022-05-30,Circulatory system,Haemorrhage (bleeding),44,,14,,,10,0,,3,71,0.08,0.06,,,0.36,,0.08
2022-05-13,2022-05-30,Circulatory system,Pulmonary embolism,241,,100,,,135,1,,1,478,0.42,0.42,,,4.80,,0.57
2022-05-13,2022-05-30,Circulatory system,Thrombosis (blood clot),169,,44,,,90,0,,3,306,0.30,0.19,,,3.20,,0.37
2022-05-13,2022-05-30,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets) BCD 1-3,28,,11,,,64,0,,0,103,0.05,0.05,,,2.28,,0.12
2022-05-13,2022-05-30,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets) BCD 4,2,,2,,,7,0,,0,11,N/A,N/A,,,N/A,,0.01
2022-05-13,2022-05-30,Circulatory system,Subtotal n (%),693,,267,,,410,2,,7,1379,1.22,1.13,,,14.58,,1.65
2022-05-13,2022-05-30,Hepato-gastrointestinal and renal system,Acute kidney injury,35,,23,,,7,0,,0,65,0.06,0.10,,,N/A,,0.08
2022-05-13,2022-05-30,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),13,,5,,,1,0,,0,19,0.02,N/A,,,N/A,,0.02
2022-05-13,2022-05-30,Hepato-gastrointestinal and renal system,Liver injury,23,,11,,,3,0,,0,37,0.04,0.05,,,N/A,,0.04
2022-05-13,2022-05-30,Hepato-gastrointestinal and renal system,Subtotal n (%),71,,39,,,11,0,,0,121,0.12,0.16,,,0.39,,0.14
2022-05-13,2022-05-30,Nerves and central nervous system,Bell's Palsy/facial paralysis* BCD 1-3,117,,33,,,12,0,,1,163,0.21,0.14,,,0.43,,0.19
2022-05-13,2022-05-30,Nerves and central nervous system,Bell's Palsy/facial paralysis* BCD 4,496,,193,,,43,2,,0,734,0.87,0.81,,,1.53,,0.88
2022-05-13,2022-05-30,Nerves and central nervous system,Cerebrovascular accident (stroke),136,,57,,,37,0,,6,236,0.24,0.24,,,1.32,,0.28
2022-05-13,2022-05-30,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),10,,5,,,0,0,,0,15,0.02,N/A,,,N/A,,0.02
2022-05-13,2022-05-30,Nerves and central nervous system,Subtotal n (%),759,,288,,,92,2,,7,1148,1.33,1.21,,,3.27,,1.37
2022-05-13,2022-05-30,Other system,Anaphylaxis*,620,,187,,,29,3,,1,840,1.09,0.79,,,1.03,,1.00
2022-05-13,2022-05-30,Other system,COVID-19*,443,,35,,,4,8,,23,513,0.78,0.15,,,N/A,,0.61
2022-05-13,2022-05-30,Other system,Multisystem inflammatory syndrome,12,,1,,,0,0,,2,15,0.02,N/A,,,N/A,,0.02
2022-05-13,2022-05-30,Other system,Subtotal n (%),1075,,223,,,33,11,,26,1368,1.89,0.94,,,1.17,,1.64
2022-05-13,2022-05-30,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-05-13,2022-05-30,Pregnancy outcomes,Spontaneous abortion,63,,16,,,1,0,,0,80,0.11,0.07,,,N/A,,0.10
2022-05-13,2022-05-30,Pregnancy outcomes,Subtotal n (%),68,,16,,,1,0,,0,85,0.12,0.07,,,N/A,,0.10
2022-05-13,2022-05-30,Respiratory system,Acute respiratory distress syndrome,5,,4,,,0,0,,0,9,N/A,N/A,,,N/A,,N/A
2022-05-13,2022-05-30,Respiratory system,Subtotal n (%),5,,4,,,0,0,,0,9,N/A,N/A,,,N/A,,N/A
2022-05-13,2022-05-30,"Skin and mucous membrane, bone and joints system",Chilblains,21,,6,,,2,0,,0,29,0.04,N/A,,,N/A,,0.03
2022-05-13,2022-05-30,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),28,,17,,,3,0,,0,48,0.05,0.07,,,N/A,,0.06
2022-05-13,2022-05-30,"Skin and mucous membrane, bone and joints system",Subtotal n (%),49,,23,,,5,0,,0,77,0.09,0.10,,,N/A,,0.09
2022-05-13,2022-05-30,All AESI categories,TOTAL,4378,,1711,,,724,18,,54,6885,7.68,7.22,,,25.74,,8.23
2022-05-27,2022-06-24,Auto-immune diseases,Guillain-Barré Syndrome BCD 1-3,8,,5,,,7,0,0,0,20,N/A,N/A,,,N/A,N/A,0.02
2022-05-27,2022-06-24,Auto-immune diseases,Thrombocytopenia (low blood platelets) BCD 1-3,94,,31,,,51,1,0,1,178,0.16,0.13,,,1.81,N/A,0.21
2022-05-27,2022-06-24,Auto-immune diseases,Subtotal n (%),102,,36,,,58,1,0,1,198,0.18,0.15,,,2.06,N/A,0.23
2022-05-27,2022-06-24,Cardiovascular system,Cardiac arrest,23,,15,,,6,0,0,0,44,0.04,0.06,,,N/A,N/A,0.05
2022-05-27,2022-06-24,Cardiovascular system,Cardiac failure,28,,18,,,4,0,0,1,51,0.05,0.08,,,N/A,N/A,0.06
2022-05-27,2022-06-24,Cardiovascular system,Myocardial infarction (heart attack),83,,25,,,8,1,0,4,121,0.14,0.10,,,N/A,N/A,0.14
2022-05-27,2022-06-24,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart) BCD 1-3,643,,407,,,15,0,0,2,1067,1.12,1.70,,,0.53,N/A,1.27
2022-05-27,2022-06-24,Cardiovascular system,Subtotal n (%),777,,465,,,33,1,0,7,1283,1.35,1.94,,,1.17,N/A,1.52
2022-05-27,2022-06-24,Circulatory system,Cerebral venous (sinus) thrombosis,7,,4,,,15,0,0,0,26,N/A,N/A,,,0.53,N/A,0.03
2022-05-27,2022-06-24,Circulatory system,Cerebral thrombosis ,9,,4,,,1,0,0,2,16,N/A,N/A,,,N/A,N/A,0.02
2022-05-27,2022-06-24,Circulatory system,Cutaneous vasculitis,22,,9,,,8,0,0,0,39,0.04,N/A,,,N/A,N/A,0.05
2022-05-27,2022-06-24,Circulatory system,Deep vein thrombosis,173,,77,,,74,1,0,0,325,0.30,0.32,,,2.63,N/A,0.39
2022-05-27,2022-06-24,Circulatory system,Embolism,6,,5,,,7,0,0,0,18,N/A,N/A,,,N/A,N/A,0.02
2022-05-27,2022-06-24,Circulatory system,Haemorrhage (bleeding),45,,15,,,10,0,0,3,73,0.08,0.06,,,0.36,N/A,0.09
2022-05-27,2022-06-24,Circulatory system,Pulmonary embolism,244,,100,,,136,1,0,1,482,0.42,0.42,,,4.83,N/A,0.57
2022-05-27,2022-06-24,Circulatory system,Thrombosis (blood clot),173,,46,,,90,0,0,3,312,0.30,0.19,,,3.20,N/A,0.37
2022-05-27,2022-06-24,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets) BCD 1-3,28,,12,,,64,0,0,0,104,0.05,0.05,,,2.28,N/A,0.12
2022-05-27,2022-06-24,Circulatory system,Subtotal n (%),707,,272,,,405,2,0,9,1395,1.23,1.14,,,14.40,N/A,1.65
2022-05-27,2022-06-24,Hepato-gastrointestinal and renal system,Acute kidney injury,35,,23,,,7,0,0,0,65,0.06,0.10,,,N/A,N/A,0.08
2022-05-27,2022-06-24,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),13,,5,,,1,0,0,0,19,0.02,N/A,,,N/A,N/A,0.02
2022-05-27,2022-06-24,Hepato-gastrointestinal and renal system,Liver injury,23,,11,,,3,0,0,0,37,0.04,0.05,,,N/A,N/A,0.04
2022-05-27,2022-06-24,Hepato-gastrointestinal and renal system,Subtotal n (%),71,,39,,,11,0,0,0,121,0.12,0.16,,,0.39,N/A,0.14
2022-05-27,2022-06-24,Nerves and central nervous system,Bell's Palsy/facial paralysis* BCD 1-3,117,,33,,,12,0,0,1,163,0.20,0.14,,,0.43,N/A,0.19
2022-05-27,2022-06-24,Nerves and central nervous system,Cerebrovascular accident (stroke),138,,57,,,37,0,0,6,238,0.24,0.24,,,1.32,N/A,0.28
2022-05-27,2022-06-24,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),10,,5,,,0,0,0,0,15,0.02,N/A,,,N/A,N/A,0.02
2022-05-27,2022-06-24,Nerves and central nervous system,Subtotal n (%),265,,95,,,49,0,0,7,416,0.46,0.40,,,1.74,N/A,0.49
2022-05-27,2022-06-24,Other system,Anaphylaxis*,622,,187,,,29,3,1,1,843,1.08,0.78,,,1.03,N/A,1.00
2022-05-27,2022-06-24,Other system,COVID-19*,476,,40,,,5,8,0,27,556,0.83,0.17,,,N/A,N/A,0.66
2022-05-27,2022-06-24,Other system,Multisystem inflammatory syndrome,15,,1,,,0,0,0,2,18,0.03,N/A,,,N/A,N/A,0.02
2022-05-27,2022-06-24,Other system,Subtotal n (%),1113,,228,,,34,11,1,30,1417,1.94,0.95,,,1.21,51.42,1.68
2022-05-27,2022-06-24,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,0,0,5,N/A,N/A,,,N/A,N/A,N/A
2022-05-27,2022-06-24,Pregnancy outcomes,Spontaneous abortion,63,,16,,,1,0,0,0,80,0.11,0.07,,,N/A,N/A,0.09
2022-05-27,2022-06-24,Pregnancy outcomes,Subtotal n (%),68,,16,,,1,0,0,0,85,0.12,0.07,,,N/A,N/A,0.10
2022-05-27,2022-06-24,Respiratory system,Acute respiratory distress syndrome,5,,4,,,0,0,0,0,9,N/A,N/A,,,N/A,N/A,N/A
2022-05-27,2022-06-24,Respiratory system,Subtotal n (%),5,,4,,,0,0,0,0,9,N/A,N/A,,,N/A,N/A,N/A
2022-05-27,2022-06-24,"Skin and mucous membrane, bone and joints system",Chilblains,21,,6,,,2,0,0,0,29,0.04,N/A,,,N/A,N/A,0.03
2022-05-27,2022-06-24,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),29,,18,,,3,0,0,0,50,0.05,0.08,,,N/A,N/A,0.06
2022-05-27,2022-06-24,"Skin and mucous membrane, bone and joints system",Subtotal n (%),50,,24,,,5,0,0,0,79,0.09,0.10,,,N/A,N/A,0.09
2022-05-27,2022-06-24,All AESI categories,TOTAL,3158,,1179,,,596,15,1,54,5003,5.49,4.92,,,21.19,70.11,5.93
2022-06-24,2022-07-08,Auto-immune diseases,Guillain-Barré Syndrome BCD 1-3,8,,5,,,8,0,0,0,21,N/A,N/A,,,N/A,N/A,0.02
2022-06-24,2022-07-08,Auto-immune diseases,Thrombocytopenia (low blood platelets) BCD 1-3,95,,33,,,51,1,0,1,181,0.16,0.14,,,1.81,N/A,0.21
2022-06-24,2022-07-08,Auto-immune diseases,Subtotal n (%),103,,38,,,59,1,0,1,202,0.18,0.16,,,2.10,N/A,0.24
2022-06-24,2022-07-08,Cardiovascular system,Cardiac arrest,25,,16,,,6,0,0,0,47,0.04,0.07,,,N/A,N/A,0.06
2022-06-24,2022-07-08,Cardiovascular system,Cardiac failure,29,,19,,,4,0,0,2,54,0.05,0.08,,,N/A,N/A,0.06
2022-06-24,2022-07-08,Cardiovascular system,Myocardial infarction (heart attack),84,,26,,,9,1,0,4,124,0.14,0.11,,,N/A,N/A,0.15
2022-06-24,2022-07-08,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart) BCD 1-3,657,,414,,,15,0,0,11,1097,1.13,1.70,,,0.53,N/A,1.29
2022-06-24,2022-07-08,Cardiovascular system,Subtotal n (%),795,,475,,,34,1,0,17,1322,1.37,1.96,,,1.21,N/A,1.55
2022-06-24,2022-07-08,Circulatory system,Cerebral venous (sinus) thrombosis,7,,4,,,15,0,0,0,26,N/A,N/A,,,0.53,N/A,0.03
2022-06-24,2022-07-08,Circulatory system,Cerebral thrombosis ,9,,4,,,1,0,0,2,16,N/A,N/A,,,N/A,N/A,0.02
2022-06-24,2022-07-08,Circulatory system,Cutaneous vasculitis,23,,10,,,9,0,0,0,42,0.04,0.04,,,N/A,N/A,0.05
2022-06-24,2022-07-08,Circulatory system,Deep vein thrombosis,178,,81,,,77,1,0,0,337,0.31,0.33,,,2.74,N/A,0.40
2022-06-24,2022-07-08,Circulatory system,Embolism,5,,5,,,7,0,0,0,17,N/A,N/A,,,N/A,N/A,0.02
2022-06-24,2022-07-08,Circulatory system,Haemorrhage (bleeding),46,,14,,,10,0,0,3,73,0.08,0.06,,,0.36,N/A,0.09
2022-06-24,2022-07-08,Circulatory system,Pulmonary embolism,258,,106,,,137,1,0,2,504,0.44,0.44,,,4.87,N/A,0.59
2022-06-24,2022-07-08,Circulatory system,Thrombosis (blood clot),174,,46,,,92,0,0,3,315,0.30,0.19,,,3.27,N/A,0.37
2022-06-24,2022-07-08,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets) BCD 1-3,29,,12,,,64,0,0,0,105,0.05,0.05,,,2.28,N/A,0.12
2022-06-24,2022-07-08,Circulatory system,Subtotal n (%),729,,282,,,412,2,0,10,1435,1.25,1.16,,,14.65,N/A,1.68
2022-06-24,2022-07-08,Hepato-gastrointestinal and renal system,Acute kidney injury,40,,24,,,7,0,0,0,71,0.07,0.10,,,N/A,N/A,0.08
2022-06-24,2022-07-08,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),15,,5,,,1,0,0,0,21,0.03,N/A,,,N/A,N/A,0.02
2022-06-24,2022-07-08,Hepato-gastrointestinal and renal system,Liver injury,23,,11,,,3,0,0,0,37,0.04,0.05,,,N/A,N/A,0.04
2022-06-24,2022-07-08,Hepato-gastrointestinal and renal system,Subtotal n (%),78,,40,,,11,0,0,0,129,0.13,0.16,,,0.39,N/A,0.15
2022-06-24,2022-07-08,Nerves and central nervous system,Bell's Palsy/facial paralysis* BCD 1-3,118,,34,,,12,0,0,1,165,0.20,0.14,,,0.43,N/A,0.19
2022-06-24,2022-07-08,Nerves and central nervous system,Cerebrovascular accident (stroke),139,,60,,,39,0,0,6,244,0.24,0.25,,,1.39,N/A,0.29
2022-06-24,2022-07-08,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),10,,5,,,0,0,0,0,15,0.02,N/A,,,N/A,N/A,0.02
2022-06-24,2022-07-08,Nerves and central nervous system,Subtotal n (%),267,,99,,,51,0,0,7,424,0.46,0.41,,,1.81,N/A,0.50
2022-06-24,2022-07-08,Other system,Anaphylaxis*,627,,188,,,29,4,2,1,851,1.08,0.77,,,1.03,N/A,1.00
2022-06-24,2022-07-08,Other system,COVID-19*,515,,48,,,6,8,0,34,611,0.89,0.20,,,N/A,N/A,0.72
2022-06-24,2022-07-08,Other system,Multisystem inflammatory syndrome,15,,1,,,0,0,0,2,18,0.03,N/A,,,N/A,N/A,0.02
2022-06-24,2022-07-08,Other system,Subtotal n (%),1157,,237,,,35,12,2,37,1480,1.99,0.98,,,1.24,54.49,1.73
2022-06-24,2022-07-08,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,0,0,5,N/A,N/A,,,N/A,N/A,N/A
2022-06-24,2022-07-08,Pregnancy outcomes,Spontaneous abortion,64,,19,,,1,0,0,0,84,0.11,0.08,,,N/A,N/A,0.10
2022-06-24,2022-07-08,Pregnancy outcomes,Subtotal n (%),69,,19,,,1,0,0,0,89,0.12,0.08,,,N/A,N/A,0.10
2022-06-24,2022-07-08,Respiratory system,Acute respiratory distress syndrome,5,,4,,,0,0,0,0,9,N/A,N/A,,,N/A,N/A,N/A
2022-06-24,2022-07-08,Respiratory system,Subtotal n (%),5,,4,,,0,0,0,0,9,N/A,N/A,,,N/A,N/A,N/A
2022-06-24,2022-07-08,"Skin and mucous membrane, bone and joints system",Chilblains,21,,6,,,2,0,0,0,29,0.04,N/A,,,N/A,N/A,0.03
2022-06-24,2022-07-08,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),29,,18,,,3,0,0,0,50,0.05,0.07,,,N/A,N/A,0.06
2022-06-24,2022-07-08,"Skin and mucous membrane, bone and joints system",Subtotal n (%),50,,24,,,5,0,0,0,79,0.09,0.10,,,N/A,N/A,0.09
2022-06-24,2022-07-08,All AESI categories,TOTAL,3253,,1218,,,608,16,2,72,5169,5.60,5.01,,,21.62,72.65,6.06
2022-07-22,2022-08-05,Auto-immune diseases,Guillain-Barré Syndrome BCD 1-3,8,,5,,,8,0,0,0,21,N/A,N/A,,,N/A,N/A,0.02
2022-07-22,2022-08-05,Auto-immune diseases,Thrombocytopenia (low blood platelets) BCD 1-3,100,,34,,,51,1,0,1,187,0.17,0.14,,,1.81,N/A,0.22
2022-07-22,2022-08-05,Auto-immune diseases,Subtotal n (%),108,,39,,,59,1,0,1,208,0.18,0.16,,,2.10,N/A,0.24
2022-07-22,2022-08-05,Cardiovascular system,Cardiac arrest,26,,17,,,6,0,0,0,49,0.04,0.07,,,N/A,N/A,0.06
2022-07-22,2022-08-05,Cardiovascular system,Cardiac failure,29,,19,,,4,0,0,3,55,0.05,0.08,,,N/A,N/A,0.06
2022-07-22,2022-08-05,Cardiovascular system,Myocardial infarction (heart attack),86,,29,,,9,1,0,4,129,0.15,0.12,,,N/A,N/A,0.15
2022-07-22,2022-08-05,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart) BCD 1-3,664,,418,,,15,0,0,9,1106,1.13,1.70,,,0.53,N/A,1.28
2022-07-22,2022-08-05,Cardiovascular system,Subtotal n (%),805,,483,,,34,1,0,16,1339,1.37,1.96,,,1.21,N/A,1.55
2022-07-22,2022-08-05,Circulatory system,Cerebral venous (sinus) thrombosis,7,,4,,,15,0,0,0,26,N/A,N/A,,,0.53,N/A,0.03
2022-07-22,2022-08-05,Circulatory system,Cerebral thrombosis ,9,,4,,,1,0,0,2,16,N/A,N/A,,,N/A,N/A,0.02
2022-07-22,2022-08-05,Circulatory system,Cutaneous vasculitis,23,,10,,,10,0,0,0,43,0.04,0.04,,,0.36,N/A,0.05
2022-07-22,2022-08-05,Circulatory system,Deep vein thrombosis,179,,86,,,77,1,0,0,343,0.30,0.35,,,2.74,N/A,0.40
2022-07-22,2022-08-05,Circulatory system,Embolism,5,,5,,,7,0,0,0,17,N/A,N/A,,,N/A,N/A,0.02
2022-07-22,2022-08-05,Circulatory system,Haemorrhage (bleeding),47,,14,,,10,0,0,3,74,0.08,0.06,,,0.36,N/A,0.09
2022-07-22,2022-08-05,Circulatory system,Pulmonary embolism,263,,111,,,138,1,0,2,515,0.45,0.45,,,4.91,N/A,0.60
2022-07-22,2022-08-05,Circulatory system,Thrombosis (blood clot),174,,48,,,92,0,0,3,317,0.30,0.20,,,3.27,N/A,0.37
2022-07-22,2022-08-05,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets) BCD 1-3,29,,12,,,64,0,0,0,105,0.05,0.05,,,2.28,N/A,0.12
2022-07-22,2022-08-05,Circulatory system,Subtotal n (%),736,,294,,,414,2,0,10,1456,1.25,1.20,,,14.72,N/A,1.69
2022-07-22,2022-08-05,Hepato-gastrointestinal and renal system,Acute kidney injury,40,,26,,,7,0,0,0,73,0.07,0.11,,,N/A,N/A,0.08
2022-07-22,2022-08-05,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),15,,6,,,1,0,0,0,22,0.03,N/A,,,N/A,N/A,0.03
2022-07-22,2022-08-05,Hepato-gastrointestinal and renal system,Liver injury,24,,11,,,3,0,0,0,38,0.04,0.04,,,N/A,N/A,0.04
2022-07-22,2022-08-05,Hepato-gastrointestinal and renal system,Subtotal n (%),79,,43,,,11,0,0,0,133,0.13,0.17,,,0.39,N/A,0.15
2022-07-22,2022-08-05,Nerves and central nervous system,Bell's Palsy/facial paralysis* BCD 1-3,117,,34,,,13,0,0,1,165,0.20,0.14,,,0.46,N/A,0.19
2022-07-22,2022-08-05,Nerves and central nervous system,Cerebrovascular accident (stroke),140,,62,,,39,0,0,7,248,0.24,0.25,,,1.39,N/A,0.29
2022-07-22,2022-08-05,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),10,,5,,,0,0,0,0,15,0.02,N/A,,,N/A,N/A,0.02
2022-07-22,2022-08-05,Nerves and central nervous system,Subtotal n (%),267,,101,,,52,0,0,8,428,0.45,0.41,,,1.85,N/A,0.50
2022-07-22,2022-08-05,Other system,Anaphylaxis*,637,,190,,,29,4,2,1,863,1.08,0.77,,,1.03,N/A,1.00
2022-07-22,2022-08-05,Other system,COVID-19*,546,,55,,,9,9,0,39,658,0.93,0.22,,,N/A,N/A,0.76
2022-07-22,2022-08-05,Other system,Multisystem inflammatory syndrome,18,,1,,,0,0,0,1,20,0.03,N/A,,,N/A,N/A,0.02
2022-07-22,2022-08-05,Other system,Subtotal n (%),1201,,246,,,38,13,2,41,1541,2.05,1.00,,,1.35,58.17,1.79
2022-07-22,2022-08-05,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,0,0,5,N/A,N/A,,,N/A,N/A,N/A
2022-07-22,2022-08-05,Pregnancy outcomes,Spontaneous abortion,64,,20,,,1,0,0,0,85,0.11,0.08,,,N/A,N/A,0.10
2022-07-22,2022-08-05,Pregnancy outcomes,Subtotal n (%),69,,20,,,1,0,0,0,90,0.12,0.08,,,N/A,N/A,0.10
2022-07-22,2022-08-05,Respiratory system,Acute respiratory distress syndrome,5,,4,,,0,0,0,0,9,N/A,N/A,,,N/A,N/A,N/A
2022-07-22,2022-08-05,Respiratory system,Subtotal n (%),5,,4,,,0,0,0,0,9,N/A,N/A,,,N/A,N/A,N/A
2022-07-22,2022-08-05,"Skin and mucous membrane, bone and joints system",Chilblains,21,,6,,,2,0,0,0,29,0.04,N/A,,,N/A,N/A,0.03
2022-07-22,2022-08-05,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),29,,19,,,4,0,0,0,52,0.05,0.08,,,N/A,N/A,0.06
2022-07-22,2022-08-05,"Skin and mucous membrane, bone and joints system",Subtotal n (%),50,,25,,,6,0,0,0,81,0.09,0.10,,,N/A,N/A,0.09
2022-07-22,2022-08-05,All AESI categories,TOTAL,3320,,1255,,,615,17,2,76,5285,5.65,5.10,,,21.86,76.07,6.13
2022-08-19,2022-09-02,Auto-immune diseases,Guillain-Barré Syndrome BCD 1-3,8,,6,,,8,0,0,0,22,N/A,N/A,,,N/A,N/A,0.03
2022-08-19,2022-09-02,Auto-immune diseases,Thrombocytopenia (low blood platelets) BCD 1-3,100,,33,,,51,1,0,1,186,0.17,0.13,,,1.81,N/A,0.21
2022-08-19,2022-09-02,Auto-immune diseases,Subtotal n (%),108,,39,,,59,1,0,1,208,0.18,0.16,,,2.10,N/A,0.24
2022-08-19,2022-09-02,Cardiovascular system,Cardiac arrest,26,,18,,,6,0,0,0,50,0.04,0.07,,,N/A,N/A,0.06
2022-08-19,2022-09-02,Cardiovascular system,Cardiac failure,29,,20,,,4,0,0,4,57,0.05,0.08,,,N/A,N/A,0.07
2022-08-19,2022-09-02,Cardiovascular system,Myocardial infarction (heart attack),88,,30,,,9,1,0,5,133,0.15,0.12,,,N/A,N/A,0.15
2022-08-19,2022-09-02,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart) BCD 1-3,668,,422,,,15,0,0,9,1114,1.12,1.70,,,0.53,N/A,1.28
2022-08-19,2022-09-02,Cardiovascular system,Subtotal n (%),811,,490,,,34,1,0,18,1354,1.37,1.97,,,1.21,N/A,1.55
2022-08-19,2022-09-02,Circulatory system,Cerebral venous (sinus) thrombosis,7,,4,,,17,0,0,0,28,N/A,N/A,,,0.60,N/A,0.03
2022-08-19,2022-09-02,Circulatory system,Cerebral thrombosis ,9,,4,,,1,0,0,2,16,N/A,N/A,,,N/A,N/A,0.02
2022-08-19,2022-09-02,Circulatory system,Cutaneous vasculitis,23,,10,,,10,0,0,0,43,0.04,0.04,,,0.36,N/A,0.05
2022-08-19,2022-09-02,Circulatory system,Deep vein thrombosis,181,,88,,,77,1,0,0,347,0.30,0.35,,,2.74,N/A,0.40
2022-08-19,2022-09-02,Circulatory system,Embolism,5,,5,,,8,0,0,1,19,N/A,N/A,,,N/A,N/A,0.02
2022-08-19,2022-09-02,Circulatory system,Haemorrhage (bleeding),47,,14,,,10,0,0,3,74,0.08,0.06,,,0.36,N/A,0.08
2022-08-19,2022-09-02,Circulatory system,Pulmonary embolism,269,,115,,,138,1,1,2,526,0.45,0.46,,,4.90,N/A,0.60
2022-08-19,2022-09-02,Circulatory system,Thrombosis (blood clot),174,,49,,,95,0,0,3,321,0.29,0.20,,,3.38,N/A,0.37
2022-08-19,2022-09-02,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets) BCD 1-3,29,,12,,,64,0,0,0,105,0.05,0.05,,,2.27,N/A,0.12
2022-08-19,2022-09-02,Circulatory system,Subtotal n (%),744,,301,,,420,2,1,11,1479,1.25,1.21,,,14.93,N/A,1.70
2022-08-19,2022-09-02,Hepato-gastrointestinal and renal system,Acute kidney injury,40,,27,,,7,0,0,0,74,0.07,0.11,,,N/A,N/A,0.08
2022-08-19,2022-09-02,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),17,,5,,,1,0,0,0,23,0.03,N/A,,,N/A,N/A,0.03
2022-08-19,2022-09-02,Hepato-gastrointestinal and renal system,Liver injury,24,,11,,,3,0,0,0,38,0.04,0.04,,,N/A,N/A,0.04
2022-08-19,2022-09-02,Hepato-gastrointestinal and renal system,Subtotal n (%),81,,43,,,11,0,0,0,135,0.14,0.17,,,0.39,N/A,0.15
2022-08-19,2022-09-02,Nerves and central nervous system,Bell's Palsy/facial paralysis* BCD 1-3,120,,37,,,13,0,0,1,171,0.20,0.15,,,0.46,N/A,0.20
2022-08-19,2022-09-02,Nerves and central nervous system,Cerebrovascular accident (stroke),142,,63,,,40,0,0,7,252,0.24,0.25,,,1.42,N/A,0.29
2022-08-19,2022-09-02,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),11,,5,,,0,0,0,0,16,0.02,N/A,,,N/A,N/A,0.02
2022-08-19,2022-09-02,Nerves and central nervous system,Subtotal n (%),273,,105,,,53,0,0,8,439,0.46,0.42,,,1.88,N/A,0.50
2022-08-19,2022-09-02,Other system,Anaphylaxis*,641,,193,,,28,4,3,1,870,1.08,0.78,,,1.00,N/A,1.00
2022-08-19,2022-09-02,Other system,COVID-19*,584,,63,,,9,9,0,40,705,0.98,0.25,,,N/A,N/A,0.81
2022-08-19,2022-09-02,Other system,Multisystem inflammatory syndrome,17,,1,,,0,0,0,1,19,0.03,N/A,,,N/A,N/A,0.02
2022-08-19,2022-09-02,Other system,Subtotal n (%),1242,,257,,,37,13,3,42,1594,2.09,1.03,,,1.32,57.16,1.83
2022-08-19,2022-09-02,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,0,0,5,N/A,N/A,,,N/A,N/A,N/A
2022-08-19,2022-09-02,Pregnancy outcomes,Spontaneous abortion,64,,21,,,1,0,0,0,86,0.11,0.08,,,N/A,N/A,0.10
2022-08-19,2022-09-02,Pregnancy outcomes,Subtotal n (%),69,,21,,,1,0,0,0,91,0.12,0.08,,,N/A,N/A,0.10
2022-08-19,2022-09-02,Respiratory system,Acute respiratory distress syndrome,6,,4,,,0,0,0,0,10,N/A,N/A,,,N/A,N/A,0.01
2022-08-19,2022-09-02,Respiratory system,Subtotal n (%),6,,4,,,0,0,0,0,10,N/A,N/A,,,N/A,N/A,0.01
2022-08-19,2022-09-02,"Skin and mucous membrane, bone and joints system",Chilblains,21,,6,,,2,0,0,0,29,0.04,N/A,,,N/A,N/A,0.03
